Linux 5.15.30-2-pve (superserver2) 	01/27/2024 	_x86_64_	(32 CPU)

04:25:31 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:39:11 AM 323673608 389082624   2576208      0.65    857096  64943176  41148716     10.20  42452284  24453668       292   1271792   2823696      9968     15224    861720
04:39:16 AM 323686228 389097480   2562176      0.65    857096  64945280  40271332      9.99  42452484  24427616       320   1243904   2823004      9936     15192    861640
04:39:21 AM 323619748 389031384   2628168      0.67    857096  64945656  53304920     13.22  42452668  24494944       168   1311344   2823116      9984     16832    861640
04:39:26 AM 323619596 389032616   2627064      0.67    857096  64947000  53290416     13.21  42452872  24494032       260   1308600   2823028      9984     16736    861608
04:39:31 AM 323620572 389035272   2623408      0.66    857096  64948640  50494260     12.52  42453072  24494040      1008   1307568   2824068      9968     16528    861640
04:39:36 AM 323634932 389051260   2607368      0.66    857096  64950228  49602120     12.30  42453252  24470212      1808   1281816   2824160      9984     16420    861608
04:39:41 AM 323669572 389087416   2571388      0.65    857096  64951680  45899304     11.38  42453396  24438656       132   1249476   2824048     10000     15884    861624
04:39:46 AM 323607232 389025908   2633712      0.67    857096  64952524  50489120     12.52  42453608  24498620       272   1308916   2823220     10000     16824    861688
04:39:51 AM 323616012 389036076   2623880      0.66    857096  64953920  53309544     13.22  42453796  24501672      1316   1310716   2822876     10000     16828    861704
04:39:56 AM 323633424 389055280   2604416      0.66    857096  64955692  47463664     11.77  42453940  24469608       240   1276880   2823156      9952     15668    861672
04:40:01 AM 323667196 389089580   2569940      0.65    857096  64956188  44655224     11.07  42454076  24449964       180   1256480   2823364      9968     15556    861656
04:40:06 AM 323630288 389054100   2605192      0.66    857096  64957588  47470172     11.77  42454228  24471248        92   1276936   2823620      9968     16064    861688
04:40:11 AM 323663072 389087832   2571896      0.65    857096  64958472  41635988     10.32  42454360  24437812         4   1242764   2823248      9952     15140    861704
