Linux 5.15.0-87-generic (gl6) 	02/01/2024 	_x86_64_	(32 CPU)

06:14:15 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
07:14:30 AM  44920140 388191324   2642176      0.67   3998880 329190748 192706708     47.79 155976720 178540396      8608   1356048  14107196      9360     33416    296012
07:14:35 AM  44929004 388202576   2630840      0.67   3998880 329193140 189169620     46.91 155976812 178523996      8448   1337272  14107276      9344     32808    296012
07:14:40 AM  44922436 388198048   2635960      0.67   3998880 329195056 192591108     47.76 155977112 178532608      7176   1344672  14106808      9360     33252    296044
07:14:45 AM  44925012 388202644   2631592      0.67   3998880 329197028 192292444     47.69 155977228 178546212      8304   1356060  14106628      9392     33152    296108
07:14:50 AM  44950624 388230232   2603652      0.66   3998880 329198964 183273428     45.45 155977392 178488792      8336   1296768  14107020      9376     32288    296060
07:14:55 AM  44907680 388187976   2645472      0.67   3998880 329199620 189989912     47.11 155977476 178544900      8972   1352388  14107488      9360     32756    296060
07:15:00 AM  44900644 388182188   2651328      0.67   3998880 329200868 192706960     47.79 155977556 178552864      9608   1359120  14107420      9376     33448    296060
07:15:05 AM  44941784 388225692   2607696      0.66   3998880 329203176 181667320     45.05 155977652 178476880      8032   1280792  14107604      9344     32056    296028
07:15:10 AM  44957332 388244260   2588932      0.66   3998880 329206100 182041052     45.14 155977836 178463704      7168   1264844  14107896      9344     31948    296012
07:15:15 AM  44919836 388208400   2625220      0.66   3998880 329207676 189005148     46.87 155978056 178522296      8860   1321596  14107528      9376     33508    296076
07:15:20 AM  44945932 388235628   2598084      0.66   3998880 329208724 192803592     47.81 155978204 178559728      7908   1358760  14107520      9376     33408    296108
07:15:25 AM  44982900 388275232   2558536      0.65   3998880 329211392 181878536     45.10 155978288 178476504      8076   1273052  14107432      9344     32720    296092
07:15:30 AM  44898900 388191604   2642476      0.67   3998880 329211740 192809968     47.81 155978480 178563868      9192   1360232  14107144      9376     33476    296124
07:15:35 AM  44894544 388187820   2646260      0.67   3998880 329212312 192505588     47.74 155978488 178569816      9756   1365204  14107144      9376     33472    296124
07:15:40 AM  44864988 388160064   2674012      0.68   3998880 329214112 189060404     46.88 155978640 178532892      8576   1326968  14107148      9392     32892    296092
07:15:45 AM  44859016 388157280   2677308      0.68   3998880 329217268 192195120     47.66 155978900 178563516      9168   1354756  14106668      9376     33444    296108
07:15:50 AM  44872552 388172860   2662032      0.67   3998880 329219316 188914484     46.85 155978992 178548236      8988   1337616  14106360      9392     32920    296108
07:15:55 AM  44906336 388209376   2625432      0.66   3998880 329222076 184284892     45.70 155979168 178507112      9652   1293820  14106416      9392     32432    296108
07:16:00 AM  44852880 388156000   2678676      0.68   3998880 329222148 192498248     47.74 155979304 178568188      9148   1354812  14106556      9392     33436    296076
07:16:05 AM  44883072 388187256   2647180      0.67   3998880 329223192 193008096     47.86 155979416 178569264      8524   1354860  14106816      9392     33056    296092
07:16:10 AM  44927768 388235004   2599296      0.66   3998880 329226240 185204832     45.93 155979552 178511596      9268   1294384  14106956      9376     32972    296076
07:16:15 AM  44944536 388253364   2580560      0.65   3998880 329227812 188899104     46.84 155979728 178534484      9028   1316116  14107352      9392     32840    296140
07:16:20 AM  45005964 388315192   2518348      0.64   3998880 329228168 186497348     46.25 155979816 178520720      8596   1302052  14107780      9408     32632    296124
07:16:25 AM  44970468 388282832   2550872      0.65   3998880 329231304 185984196     46.12 155979944 178526288      8732   1304448  14107616      9360     32540    296108
07:16:30 AM  44926360 388239044   2594660      0.66   3998880 329231624 192291856     47.69 155980084 178572052      8024   1350244  14107616      9360     32804    296156
07:16:35 AM  44945608 388259644   2573724      0.65   3998880 329232976 193219980     47.92 155980216 178582092      8820   1359004  14107952      9392     33292    296124
07:16:40 AM  44920184 388234932   2598532      0.66   3998880 329233752 192087020     47.63 155980252 178586548      8624   1362552  14107792      9408     33404    296124
07:16:45 AM  45016216 388333904   2499668      0.63   3998880 329236712 179055232     44.40 155980428 178483232      8260   1256364  14107664      9376     31488    296060
07:16:50 AM  44929112 388248964   2584140      0.65   3998880 329238824 192089780     47.64 155980620 178587088      9552   1358288  14108184      9392     33480    296060
07:16:55 AM  44926160 388246848   2586836      0.66   3998880 329239632 186552336     46.26 155980780 178536284      7736   1307056  14107632      9360     32468    296060
07:17:00 AM  44877360 388199848   2633896      0.67   3998880 329241428 186565740     46.27 155980876 178569868      8848   1338824  14107576      9376     33016    296076
07:17:05 AM  44889472 388213852   2619640      0.66   3998880 329243328 189006068     46.87 155981004 178560292      8544   1327132  14107820      9376     32956    296140
07:17:10 AM  44922080 388247004   2586496      0.66   3998880 329243864 192601272     47.76 155981120 178590556      8888   1357036  14107820      9376     33412    296140
07:17:15 AM  44915788 388243624   2589568      0.66   3998880 329246756 192810648     47.81 155981264 178598280     10068   1362004  14108148      9376     33484    296060
07:17:20 AM  44907172 388236104   2596960      0.66   3998880 329247860 193108024     47.89 155981472 178588068      8148   1351448  14108268      9376     33004    296076
07:17:25 AM  44887304 388218244   2614816      0.66   3998880 329249864 192494692     47.74 155981592 178593120      8440   1354608  14108276      9376     33408    296060
07:17:30 AM  44890196 388223068   2610184      0.66   3998880 329251792 188904996     46.85 155981732 178566860      8552   1326452  14108088      9376     32920    296060
07:17:35 AM  44871608 388206780   2626372      0.67   3998880 329254048 192705356     47.79 155981932 178600624      9448   1358028  14108232      9376     33408    296028
07:17:40 AM  44863884 388199624   2633540      0.67   3998880 329254620 192154696     47.65 155981984 178597912      9168   1354840  14108216      9376     33404    296060
07:17:45 AM  44901576 388240276   2592772      0.66   3998880 329257588 182190840     45.18 155982132 178540476      8320   1294980  14108324      9344     31904    296044
07:17:50 AM  44897764 388238104   2595192      0.66   3998880 329259152 185211000     45.93 155982292 178543368      8484   1295968  14108152      9392     32824    296092
07:17:55 AM  44848044 388188612   2645092      0.67   3998880 329259380 192706580     47.79 155982416 178603068      8184   1355628  14107744      9392     33292    296092
07:18:00 AM  44891888 388235880   2597684      0.66   3998880 329262772 184460632     45.74 155982520 178550132      7684   1299500  14107916      9376     32432    296076
07:18:05 AM  44892464 388238024   2594856      0.66   3998880 329264436 186458912     46.24 155982756 178569244      8584   1317016  14108504      9376     32680    296108
07:18:10 AM  44848080 388194648   2638060      0.67   3998880 329265444 192394780     47.71 155982884 178610728      9520   1358172  14108676      9376     33460    296076
07:18:15 AM  44843564 388191348   2641548      0.67   3998880 329266628 192801916     47.81 155983020 178609972      8952   1355848  14108520      9376     33504    296124
07:18:20 AM  44852496 388201052   2631808      0.67   3998880 329267400 192594712     47.76 155983068 178607544      8724   1352896  14108556      9376     32964    296140
07:18:25 AM  44880240 388231288   2601892      0.66   3998880 329269928 182859932     45.35 155983216 178541248      7592   1284108  14108200      9360     32144    296108
07:18:30 AM  44825328 388178620   2654824      0.67   3998880 329272136 189683384     47.04 155983416 178608336      9108   1349156  14107972      9360     33140    296172
07:18:35 AM  44809484 388163752   2669976      0.68   3998880 329273112 192807336     47.81 155983540 178617480      7940   1357632  14107688      9360     32952    296108
07:18:40 AM  44794860 388150784   2682908      0.68   3998880 329274768 189785984     47.06 155983640 178615908      8900   1352924  14107724      9376     33264    296108
07:18:45 AM  44787124 388144452   2689396      0.68   3998880 329276176 192430508     47.72 155983800 178618284      8152   1355020  14107564      9376     33376    296108
07:18:50 AM  44841652 388201244   2632560      0.67   3998880 329278404 188799932     46.82 155983920 178595024      8576   1329560  14107644      9360     32860    296060
07:18:55 AM  44831800 388192968   2641020      0.67   3998880 329279980 186768620     46.32 155984020 178588512      7572   1321976  14107460      9392     33412    296044
07:19:00 AM  44856112 388218808   2615012      0.66   3998880 329281488 185980368     46.12 155984192 178568264      8116   1300652  14107648      9360     32216    296060
07:19:05 AM  44839020 388203992   2630216      0.67   3998880 329283720 188999160     46.87 155984380 178587476      8716   1317832  14107304      9360     32896    296076
07:19:10 AM  44832784 388199116   2635344      0.67   3998880 329284984 192605680     47.76 155984508 178631244      9404   1360396  14107148      9376     33428    296092
07:19:15 AM  44840376 388208468   2626360      0.67   3998880 329286660 192804296     47.81 155984688 178624240      8732   1351892  14106864      9376     33364    296124
07:19:20 AM  44829092 388198024   2636748      0.67   3998880 329287492 192394204     47.71 155984728 178628660      8868   1355564  14106928      9376     33352    296140
07:19:25 AM  44898560 388269660   2565220      0.65   3998880 329289656 180248160     44.70 155984804 178542104      7668   1266940  14106824      9328     32032    296188
07:19:30 AM  44811048 388185120   2649280      0.67   3998880 329292644 188801148     46.82 155985040 178603532      9528   1325568  14107288      9376     33040    296172
07:19:35 AM  44820492 388194464   2639668      0.67   3998880 329292528 192600880     47.76 155985148 178636192      9024   1358396  14107572      9360     33416    296156
07:19:40 AM  44902052 388277996   2556056      0.65   3998880 329294476 185577292     46.02 155985208 178586988      8328   1306700  14107676      9392     33140    296140
07:19:45 AM  44868428 388246096   2588184      0.66   3998880 329296036 188904576     46.85 155985392 178607556      8712   1326344  14107612      9376     32904    296108
07:19:50 AM  44824528 388203488   2630824      0.67   3998880 329297292 192706448     47.79 155985544 178637808      8448   1355548  14107616      9376     33436    296108
07:19:55 AM  44834752 388215624   2618484      0.66   3998880 329299152 192497400     47.74 155985620 178640976      9692   1356956  14107872      9408     33356    296156
07:20:00 AM  44817452 388199700   2634532      0.67   3998880 329300516 189786424     47.06 155985812 178636860      8392   1350824  14107760      9392     33228    296156
07:20:05 AM  44792012 388175488   2658788      0.67   3998880 329301748 192595036     47.76 155985924 178637496      7940   1351260  14107712      9392     33292    296124
07:20:10 AM  44798288 388184588   2648904      0.67   3998880 329304508 192353580     47.70 155986096 178643428      9644   1353996  14108560      9392     33356    296108
07:20:15 AM  44782320 388169680   2663116      0.67   3998880 329305568 192498776     47.74 155986240 178641928      9004   1352276  14109256      9392     33408    296108
07:20:20 AM  44807852 388196348   2636452      0.67   3998880 329306716 189613272     47.02 155986312 178623216      8092   1332248  14109240      9392     32916    296172
07:20:25 AM  44814068 388204412   2628408      0.67   3998880 329308520 189272812     46.94 155986444 178640984      8936   1348512  14109264      9376     32812    296092
07:20:30 AM  44868476 388262404   2570232      0.65   3998880 329312040 185888588     46.10 155986608 178624868      9592   1328804  14109512      9392     32816    296044
07:20:35 AM  44824608 388218596   2613760      0.66   3998880 329312072 191887116     47.59 155986724 178654860      9552   1358612  14109820      9392     33416    296028
07:20:40 AM  44874812 388271956   2560192      0.65   3998880 329315240 188289992     46.69 155986904 178623076      9780   1324388  14110016      9392     32888    296044
07:20:45 AM  44851136 388248668   2584104      0.65   3998880 329315576 189574456     47.01 155987068 178643480      8240   1344484  14109444      9360     33236    296028
07:20:50 AM  44808296 388206972   2625744      0.66   3998880 329316704 193219056     47.92 155987156 178661480      9288   1361428  14109516      9392     33408    296012
07:20:55 AM  44836848 388237392   2595244      0.66   3998880 329318528 189582584     47.01 155987260 178660912      8820   1359248  14109640      9392     33248    296044
07:21:00 AM  44867820 388270616   2561532      0.65   3998880 329320776 185679476     46.05 155987340 178611836      8960   1307828  14110132      9392     33148    296044
07:21:05 AM  44850880 388255612   2577264      0.65   3998880 329322744 183173524     45.42 155987540 178610492      8236   1305148  14109372      9360     32248    295948
07:21:10 AM  44803572 388208952   2624304      0.66   3998880 329323460 183537000     45.51 155987720 178614212      7624   1308152  14108924      9360     32308    295932
07:21:15 AM  44767248 388174440   2658824      0.67   3998880 329325212 191978096     47.61 155987876 178653780      7724   1345984  14108976      9392     33016    295932
07:21:20 AM  44736936 388146868   2686392      0.68   3998880 329327944 192698076     47.79 155988056 178662884      9384   1352596  14108988      9392     33420    295964
07:21:25 AM  44748264 388158824   2674424      0.68   3998880 329328576 192810436     47.81 155988144 178672560      9348   1361588  14108996      9392     33396    295964
07:21:30 AM  44802860 388216276   2616780      0.66   3998880 329331428 189107220     46.90 155988248 178637584      9084   1323856  14109192      9376     32936    295980
07:21:35 AM  44828768 388242904   2589960      0.66   3998880 329332244 174318504     43.23 155988408 178622812      7132   1308632  14109288      9360     31876    295996
07:21:40 AM  44788688 388204928   2627100      0.67   3998880 329334348 192187992     47.66 155988568 178672720      8780   1356492  14110124      9392     33360    296076
07:21:45 AM  44762696 388179872   2652132      0.67   3998880 329335252 192398500     47.71 155988684 178673540      8480   1357080  14110180      9392     33056    296012
07:21:50 AM  44772412 388192280   2640176      0.67   3998880 329337944 188595060     46.77 155988792 178644780      7564   1325768  14109728      9376     32796    295996
07:21:55 AM  44779772 388201340   2631168      0.67   3998880 329339660 188798620     46.82 155988952 178646192      9496   1324964  14109660      9408     32988    295996
07:22:00 AM  44796972 388219700   2612408      0.66   3998880 329340748 186668508     46.29 155989076 178655612      8936   1333536  14110132      9392     32916    296012
07:22:05 AM  44859348 388284660   2547192      0.65   3998880 329343328 185305092     45.95 155989240 178614348      9112   1289820  14110392      9392     32352    296028
07:22:10 AM  44821420 388247252   2584476      0.65   3998880 329343848 185985548     46.12 155989336 178646928      7552   1321960  14110516      9392     33352    296044
07:22:15 AM  44793824 388221508   2610332      0.66   3998880 329345704 189669520     47.04 155989516 178668440      8512   1341700  14110400      9376     32800    296044
07:22:20 AM  44784992 388213488   2617876      0.66   3998880 329346508 192393812     47.71 155989596 178684704      8560   1357224  14110884      9392     33384    296044
07:22:25 AM  44766376 388196928   2633904      0.67   3998880 329348564 191777788     47.56 155989712 178682420      9120   1352556  14111416      9424     33364    296028
07:22:30 AM  44816120 388248244   2583516      0.65   3998880 329350088 186248648     46.19 155989908 178656392      7984   1326112  14110536      9392     32592    296012
07:22:35 AM  44816028 388249500   2582148      0.65   3998880 329351452 189689784     47.04 155990052 178670652      8448   1338272  14110632      9408     33096    296028
07:22:40 AM  44776040 388212096   2620036      0.66   3998880 329354132 192501680     47.74 155990172 178696392     10108   1361968  14110052      9392     33496    296028
07:22:45 AM  44777204 388214356   2617620      0.66   3998880 329355228 190097184     47.14 155990348 178672220      8492   1337924  14110208      9392     33140    296028
07:22:50 AM  44820252 388259232   2573004      0.65   3998880 329357004 192399796     47.71 155990500 178695020      8628   1358148  14110000      9392     33396    296012
07:22:55 AM  44800292 388240700   2591820      0.66   3998880 329358424 192808628     47.81 155990620 178698852      9316   1361208  14109724      9392     33468    296028
07:23:00 AM  44773116 388214528   2618068      0.66   3998880 329359424 189271584     46.94 155990652 178694512      9084   1355336  14109652      9392     32976    296044
07:23:05 AM  44760708 388204548   2627720      0.67   3998880 329361788 186867516     46.34 155990872 178694900      8724   1353412  14110044      9408     33628    296092
07:23:10 AM  44752252 388197676   2634516      0.67   3998880 329363388 189583160     47.01 155990996 178695712      8872   1353132  14110104      9392     33328    296092
07:23:15 AM  44773508 388220760   2611228      0.66   3998880 329365136 186660588     46.29 155991164 178677196      8932   1332724  14110388      9392     33292    296028
07:23:20 AM  44721200 388170512   2661680      0.67   3998880 329367168 192297500     47.69 155991336 178704236      8400   1358052  14110212      9408     33440    296076
07:23:25 AM  44774240 388225232   2607084      0.66   3998880 329368844 188807584     46.82 155991404 178679924      9180   1332176  14110092      9392     33440    296092
07:23:30 AM  44776192 388229380   2603308      0.66   3998880 329371012 185105708     45.90 155991548 178645648      9260   1295664  14109748      9392     32324    296140
07:23:35 AM  44785440 388241224   2591432      0.66   3998880 329373572 185676264     46.05 155991744 178657892      9552   1305612  14109816      9376     32520    296156
07:23:40 AM  44733744 388189884   2642948      0.67   3998880 329373928 192499388     47.74 155991908 178708296      9304   1355788  14109640      9392     33340    296124
07:23:45 AM  44779832 388237680   2595240      0.66   3998880 329375636 188594260     46.77 155991996 178686044      9500   1332020  14109552      9376     33420    296108
07:23:50 AM  44733784 388192968   2640000      0.67   3998880 329376908 192807392     47.81 155992148 178711912      8552   1356980  14109568      9392     33324    296076
07:23:55 AM  44738268 388199100   2634036      0.67   3998880 329378524 192497956     47.74 155992236 178714588      9148   1357328  14109432      9392     33400    296108
07:24:00 AM  44692112 388154828   2678644      0.68   3998880 329380412 192805200     47.81 155992380 178713480      9340   1354992  14109092      9408     33344    296124
07:24:05 AM  44740684 388206032   2628140      0.67   3998880 329382988 186118984     46.15 155992560 178680304      8140   1318184  14108448      9376     32784    296108
07:24:10 AM  44743376 388210268   2623292      0.66   3998880 329384488 189345820     46.96 155992740 178719480      8432   1357240  14109104      9392     33188    296124
07:24:15 AM  44709800 388178012   2655580      0.67   3998880 329385808 192390208     47.71 155992812 178720472      9684   1357124  14109072      9392     33464    296156
07:24:20 AM  44694764 388163496   2670044      0.68   3998880 329386328 189584596     47.01 155992920 178724592      8516   1360900  14109124      9392     33068    296188
07:24:25 AM  44724652 388195480   2638108      0.67   3998880 329388428 189686256     47.04 155993004 178700436      9268   1334748  14109072      9376     32908    296188
07:24:30 AM  44728680 388200896   2632904      0.67   3998880 329389748 189273692     46.94 155993156 178713956      7932   1346412  14108928      9392     33132    296188
07:24:35 AM  44737224 388190900   2643368      0.67   3998880 329371144 192806824     47.81 155993412 178707308      9212   1358608  14108524      9392     33332    296172
07:24:40 AM  44808532 388244020   2591020      0.66   3998880 329352920 188904160     46.85 155993476 178660008      8564   1330044  14107788      9376     32924    296172
07:24:45 AM  44773376 388209516   2625384      0.66   3998880 329353540 189073268     46.89 155993616 178672664      8724   1340848  14107960      9392     33388    296172
07:24:50 AM  44768712 388206584   2628540      0.67   3998880 329355208 186565384     46.27 155993748 178674968      8616   1343292  14107800      9392     33088    296156
07:24:55 AM  44734268 388173408   2661616      0.67   3998880 329356480 192503616     47.74 155993840 178698216      8488   1365068  14107896      9376     32852    296188
07:25:00 AM  44811200 388252816   2582072      0.65   3998880 329358900 186088864     46.15 155994008 178659212      8672   1323780  14108088      9408     33104    296236
07:25:05 AM  44819316 388263112   2572020      0.65   3998880 329361008 183374448     45.47 155994212 178638196      8464   1300368  14107916      9360     31956    296172
07:25:10 AM  44757832 388202944   2632032      0.67   3998880 329362288 188492168     46.74 155994352 178661848      9012   1324660  14108108      9376     32928    296204
07:25:15 AM  44720692 388166836   2667848      0.68   3998880 329363288 192498856     47.74 155994448 178701424      8496   1362092  14108432      9344     33304    296204
07:25:20 AM  44760336 388209320   2625496      0.66   3998880 329366100 181879436     45.10 155994560 178635840      9376   1293816  14108328      9360     32436    296204
07:25:25 AM  44760132 388211196   2623332      0.66   3998880 329368144 191990860     47.61 155994776 178708436     10264   1364560  14108652      9392     33580    296140
07:25:30 AM  44757268 388209152   2624940      0.66   3998880 329368924 189165864     46.91 155994936 178687960      7820   1343484  14109128      9360     32752    296108
07:25:35 AM  44823360 388277312   2557156      0.65   3998880 329371004 182184328     45.18 155995064 178629048      8212   1282952  14108740      9328     31896    296092
07:25:40 AM  44784020 388238668   2595628      0.66   3998880 329371668 189064264     46.89 155995184 178694028      7804   1347276  14108944      9376     33288    296108
07:25:45 AM  44773080 388229812   2604208      0.66   3998880 329373764 193107796     47.89 155995340 178700852      9000   1351988  14109208      9376     33396    296092
07:25:50 AM  44766092 388224220   2609728      0.66   3998880 329375148 192600248     47.76 155995448 178704140      8908   1353416  14109292      9376     33352    296108
07:25:55 AM  44796508 388256312   2577472      0.65   3998880 329376868 189780552     47.06 155995588 178686316      7564   1334448  14109412      9376     33008    296156
07:26:00 AM  44829416 388293044   2540820      0.64   3998880 329380648 185307652     45.95 155995688 178650604      8380   1295116  14109376      9344     32376    296124
07:26:05 AM  44734456 388197884   2636784      0.67   3998880 329380444 192702840     47.79 155995900 178710512      8436   1355424  14108576      9392     33340    296172
07:26:10 AM  44738720 388203476   2631316      0.67   3998880 329381780 192906928     47.84 155995984 178713144      8756   1356592  14108444      9376     33376    296188
07:26:15 AM  44744044 388210284   2624848      0.66   3998880 329383300 189989740     47.11 155996088 178696304      8244   1338592  14108068      9360     33060    296108
07:26:20 AM  44774400 388242140   2592984      0.66   3998880 329384820 185263784     45.94 155996236 178676236      7792   1317192  14108056      9376     32576    296124
07:26:25 AM  44709652 388180064   2655272      0.67   3998880 329387532 192805756     47.81 155996468 178718804      9404   1357316  14107804      9376     33364    296076
07:26:30 AM  44721408 388193144   2642276      0.67   3998880 329388848 189386164     46.97 155996564 178723376      8780   1360652  14107728      9360     32852    296092
07:26:35 AM  44781756 388255468   2579640      0.65   3998880 329390828 192394668     47.71 155996772 178722704      9016   1357724  14108036      9392     33444    296092
07:26:40 AM  44764980 388241316   2593420      0.66   3998880 329393448 192918404     47.84 155996848 178738872     10940   1371632  14108412      9392     33512    296076
07:26:45 AM  44777352 388254156   2580396      0.65   3998880 329393920 192803464     47.81 155996992 178722020      9032   1354768  14108592      9392     33100    296012
07:26:50 AM  44767892 388247108   2587916      0.66   3998880 329396296 189892248     47.09 155997160 178727932      9724   1358576  14108156      9392     33252    296060
07:26:55 AM  44764968 388245220   2589608      0.66   3998880 329397300 185890448     46.10 155997260 178692400      9108   1321384  14108384      9376     32932    296012
07:27:00 AM  44701652 388183336   2651324      0.67   3998880 329398732 192193272     47.66 155997396 178732296      9108   1359916  14108552      9376     33388    295996
07:27:05 AM  44745640 388228424   2605884      0.66   3998880 329399844 183739900     45.57 155997500 178702024      7908   1329300  14108892      9392     32272    296028
07:27:10 AM  44699060 388184324   2650052      0.67   3998880 329402280 191985692     47.61 155997652 178731768      8964   1356772  14108868      9376     33416    296028
07:27:15 AM  44735484 388201864   2632764      0.67   3998880 329383400 189992332     47.12 155997808 178696464      9220   1340608  14108612      9376     32540    296108
07:27:20 AM  44700564 388167908   2666552      0.68   3998880 329384364 192942928     47.85 155997872 178715256      9156   1358060  14108780      9376     33440    296156
07:27:25 AM  44770996 388240360   2594452      0.66   3998880 329386396 176152552     43.68 155997952 178634152      7752   1275500  14108416      9360     31796    296172
07:27:30 AM  44837728 388247712   2587036      0.66   3998880 329327088 180685304     44.81 155998148 178556236      7500   1256800  14108408      9376     31656    296108
07:27:35 AM  44864276 388275348   2559140      0.65   3998880 329328180 186195920     46.17 155998328 178612636      8960   1312436  14108664      9376     33108    296108
07:27:40 AM  44839796 388251836   2582840      0.65   3998880 329329084 187071740     46.39 155998508 178651324      8588   1350804  14108540      9376     33136    296108
07:27:45 AM  44803608 388216448   2617680      0.66   3998880 329329816 192391108     47.71 155998588 178656628      8516   1354820  14109156      9376     33272    296108
07:27:50 AM  44798552 388212352   2621116      0.66   3998880 329331292 189891968     47.09 155998636 178664808      8948   1362468  14109300      9360     32720    296108
07:27:55 AM  44804696 388220616   2613136      0.66   3998880 329332896 192398888     47.71 155998764 178667772      9536   1363116  14109532      9376     33404    296092
07:28:00 AM  44843836 388263648   2569988      0.65   3998880 329336780 178183796     44.19 155998888 178555472      7964   1247216  14109656      9344     31596    296092
07:28:05 AM  44709020 388128528   2706056      0.69   3998880 329336484 189483772     46.99 155999152 178669756      7412   1361944  14108700      9392     33300    296140
07:28:10 AM  44804964 388227392   2607512      0.66   3998880 329339372 179164144     44.43 155999316 178580736      7224   1270420  14108412      9360     31952    296108
07:28:15 AM  44773668 388196936   2638428      0.67   3998880 329340216 192294504     47.69 155999468 178668116      9056   1356012  14107948      9392     33440    296108
07:28:20 AM  44792828 388217088   2618088      0.66   3998880 329341204 192392488     47.71 155999516 178666692      9044   1354492  14108140      9392     33416    296124
07:28:25 AM  44773540 388199308   2636044      0.67   3998880 329342712 192395976     47.71 155999584 178673188      9084   1359736  14107964      9392     33456    296124
07:28:30 AM  44776184 388204124   2631112      0.67   3998880 329344856 192805060     47.81 155999768 178670752      8476   1355808  14108108      9360     32696    296076
07:28:35 AM  44796196 388226596   2609252      0.66   3998880 329347264 181664280     45.05 155999888 178592980      6804   1275076  14107548      9360     32196    296060
07:28:40 AM  44764724 388196256   2638952      0.67   3998880 329348384 192394188     47.71 156000076 178679336      8056   1360028  14108200      9408     33432    296028
07:28:45 AM  44753076 388186284   2648748      0.67   3998880 329350076 192605696     47.76 156000264 178681800      7884   1361688  14108360      9408     33392    296028
07:28:50 AM  44796428 388231408   2603932      0.66   3998880 329351812 192596896     47.76 156000412 178675412      8436   1353376  14108088      9408     33436    296044
07:28:55 AM  44785972 388222084   2613332      0.66   3998880 329352932 192218968     47.67 156000436 178678560      9216   1355584  14108024      9408     33324    296012
07:29:00 AM  44826960 388265080   2570752      0.65   3998880 329354860 186080084     46.15 156000564 178641428      7924   1316828  14107688      9408     32720    296012
07:29:05 AM  44803548 388243268   2592328      0.66   3998880 329356376 192698380     47.79 156000764 178679892      8576   1353264  14108008      9408     33416    296060
07:29:10 AM  44792024 388233928   2601404      0.66   3998880 329358528 189987924     47.11 156000932 178681984      8672   1353940  14108304      9440     33196    296076
07:29:15 AM  44768640 388191892   2643716      0.67   3998880 329339812 192702852     47.79 156001080 178669664      8260   1361052  14108092      9392     33384    296092
07:29:20 AM  44831728 388257000   2578452      0.65   3998880 329341928 188129428     46.65 156001256 178630156      9172   1319080  14108152      9408     33544    296060
07:29:25 AM  44815324 388241948   2593444      0.66   3998880 329343280 188692272     46.79 156001348 178633268      9808   1320780  14108212      9392     32932    296012
07:29:30 AM  44777832 388204892   2630132      0.67   3998880 329343716 192047916     47.63 156001436 178668364      8728   1356040  14108580      9392     33192    296044
07:29:35 AM  44786200 388215128   2619532      0.66   3998880 329345600 188593876     46.77 156001520 178637888      8640   1323460  14108928      9408     32928    296076
07:29:40 AM  44857620 388288900   2545208      0.64   3998880 329347908 178181592     44.19 156001604 178558072      8200   1241708  14109524      9376     32160    296060
07:29:45 AM  44838020 388270868   2564040      0.65   3998880 329349416 179374612     44.48 156001832 178594524      7476   1277012  14108784      9376     31800    296028
07:29:50 AM  44758164 388192280   2642336      0.67   3998880 329350644 189268672     46.94 156002028 178650296      8040   1330704  14109116      9376     32724    296076
07:29:55 AM  44730776 388166784   2667524      0.68   3998880 329352592 192506220     47.74 156002200 178683056      8680   1362036  14109368      9392     33308    296060
07:30:00 AM  44761900 388199792   2634332      0.67   3998880 329354468 188286456     46.69 156002260 178650360      8764   1327264  14109560      9408     32856    296076
07:30:05 AM  44734148 388174052   2660068      0.67   3998880 329356464 188833348     46.83 156002384 178651696      9400   1327408  14109580      9408     32896    296012
07:30:10 AM  44820576 388262184   2571932      0.65   3998880 329358164 182965772     45.37 156002548 178610004      9104   1283880  14109588      9424     32112    296060
07:30:15 AM  44802660 388246540   2587828      0.66   3998880 329360392 189273348     46.94 156002764 178670776      9332   1342756  14109380      9376     32936    296028
07:30:20 AM  44797492 388242520   2591440      0.66   3998880 329361500 192088212     47.64 156002888 178689216      9436   1359872  14109828      9392     33008    296076
07:30:25 AM  44807400 388254592   2578480      0.65   3998880 329363664 192394972     47.71 156003044 178688944      8844   1357396  14110716      9392     33352    296076
07:30:30 AM  44789680 388237180   2596068      0.66   3998880 329363944 192392112     47.71 156003120 178687016      9176   1355680  14110568      9392     33296    296092
07:30:35 AM  44797392 388246600   2587100      0.66   3998880 329365640 192703388     47.79 156003232 178688684      9164   1355808  14110128      9392     33392    296124
07:30:40 AM  44803796 388254536   2579588      0.65   3998880 329367148 186972120     46.37 156003356 178670468      8072   1336332  14109728      9376     32944    296156
07:30:45 AM  44778652 388231032   2603264      0.66   3998880 329368784 192296492     47.69 156003468 178701352      9168   1365140  14109560      9392     33444    296108
07:30:50 AM  44849924 388306256   2528084      0.64   3998880 329372732 181308540     44.96 156003612 178606816      8500   1267196  14109520      9376     32364    296108
07:30:55 AM  44744324 388200436   2634232      0.67   3998880 329372528 192532620     47.75 156003816 178700704      8820   1361580  14109176      9392     33312    296092
07:31:00 AM  44745368 388202860   2631600      0.67   3998880 329373900 189885060     47.09 156003948 178680196      8684   1339900  14109392      9376     32944    296092
07:31:05 AM  44723660 388182164   2652188      0.67   3998880 329374872 192695964     47.79 156004004 178697428      9004   1356192  14109540      9392     33448    296108
