Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

03:54:03 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:05:09 AM 326072120 388938548   2831396      0.72   1494428  61666548 174450312     43.26  26976672  37914840       112   1758984   2794056     10720     34468    277252
04:05:14 AM 326060544 388927108   2842892      0.72   1494428  61666856 174450424     43.26  26976708  37913788       312   1757604   2793828     10720     34532    277236
04:05:19 AM 326035716 388902936   2867312      0.73   1494428  61667388 174464256     43.26  26976744  37922080      1404   1765440   2793704     10736     34476    277268
04:05:24 AM 326032304 388899912   2870592      0.73   1494428  61667864 167865900     41.63  26976924  37852096      1264   1695532   2793360     10704     33276    277284
04:05:29 AM 325902096 388770660   3000272      0.76   1494428  61668644 174488340     43.27  26977088  37918268      1408   1761372   2793108     10752     34436    277348
04:05:34 AM 325919028 388787504   2983636      0.76   1494428  61668588 174513520     43.28  26977292  37916116       252   1759216   2792868     10768     34304    277340
04:05:39 AM 325942824 388811568   2959192      0.75   1494428  61668896 174321136     43.23  26977372  37849964      1608   1692980   2793208     10768     34344    277348
04:05:44 AM 325958940 388828024   2942564      0.75   1494428  61669196 174306080     43.23  26977496  37841952       980   1684760   2793420     10768     34240    277268
04:05:49 AM 326001828 388871440   2898628      0.73   1494432  61669644 174264708     43.22  26977608  37828900      1868   1671360   2794016     10736     33996    277252
04:05:54 AM 325988816 388858744   2911076      0.74   1494436  61669920 174243988     43.21  26977764  37820272       996   1662832   2794300     10736     33656    277284
04:05:59 AM 325996376 388866748   2903120      0.74   1494436  61670352 174280712     43.22  26977808  37833032      1496   1674780   2794264     10752     34152    277252
04:06:04 AM 325979000 388849660   2920300      0.74   1494436  61670632 174392932     43.25  26977828  37874024       596   1715636   2794180     10752     34264    277308
04:06:09 AM 325997964 388869048   2900692      0.73   1494436  61671056 174413444     43.25  26977832  37884456      1508   1725868   2794400     10800     34332    277292
04:06:14 AM 326021688 388893116   2876832      0.73   1494436  61671364 174335248     43.23  26977856  37862516       616   1703300   2794228     10784     34352    277372
04:06:19 AM 326018764 388890472   2879272      0.73   1494436  61671688 174343224     43.23  26977852  37866596      1464   1707276   2794388     10736     34244    277316
04:06:24 AM 325965040 388837224   2932588      0.74   1494436  61672164 174648784     43.31  26977852  37975808       532   1816084   2794320     10768     34364    277364
04:06:29 AM 326044160 388916956   2852888      0.72   1494436  61672756 174414584     43.25  26977856  37897288      1496   1736924   2794308     10784     34412    277364
04:06:34 AM 326003252 388876380   2893560      0.73   1494436  61673060 174516664     43.28  26977864  37937788       520   1777028   2794240     10800     34548    277404
04:06:39 AM 326020984 388894468   2875220      0.73   1494436  61673544 174459024     43.26  26977860  37920548      1424   1759464   2794364     10816     34536    277412
04:06:44 AM 326013688 388887672   2882200      0.73   1494436  61673940 174463076     43.26  26977864  37924000       540   1762108   2794284     10800     34540    277412
04:06:49 AM 326046068 388920164   2849156      0.72   1494436  61674176 171612708     42.56  26977892  37910328       952   1748544   2794712     10688     33976    277412
04:06:54 AM 326024528 388899656   2870216      0.73   1494436  61675052 170706036     42.33  26978004  37874288       760   1711636   2794316     10768     33808    277396
04:06:59 AM 325980420 388855512   2914532      0.74   1494436  61675076 171648596     42.57  26978188  37908808      1132   1746884   2794084     10752     33908    277348
04:07:04 AM 325940784 388816868   2953352      0.75   1494436  61675920 170678788     42.33  26978268  37855232      1688   1691860   2794056     10784     33908    277316
04:07:09 AM 325935540 388811676   2958880      0.75   1494436  61676020 174356228     43.24  26978412  37874400       932   1710880   2793672     10752     34260    277316
04:07:14 AM 325941440 388818032   2952284      0.75   1494436  61676360 174293020     43.22  26978648  37845596      2748   1682128   2794028     10752     34112    277284
04:07:19 AM 325894968 388771816   2998652      0.76   1494436  61676680 174298664     43.22  26978696  37848820       592   1685204   2793812     10736     34160    277268
04:07:24 AM 325971660 388849568   2920880      0.74   1494436  61677624 168646160     41.82  26978756  37791924      1836   1627232   2793948     10736     32876    277268
04:07:29 AM 325911220 388788956   2981328      0.76   1494436  61677460 174368836     43.24  26978892  37873420       620   1709392   2794104     10704     34012    277348
04:07:34 AM 325913416 388791532   2978828      0.75   1494436  61677836 174291220     43.22  26978968  37847996      1548   1683436   2794032     10688     34132    277316
04:07:39 AM 325941928 388820436   2949840      0.75   1494436  61678264 174299444     43.22  26979008  37849896       468   1685808   2794080     10704     34232    277284
04:07:44 AM 325952256 388831252   2938960      0.74   1494440  61678548 174319636     43.23  26979024  37859568      1548   1694232   2794344     10672     34204    277284
04:07:49 AM 326021912 388901144   2869084      0.73   1494440  61678832 174348084     43.24  26979028  37872244       448   1706980   2794280     10688     34292    277188
04:07:54 AM 326003868 388883620   2886572      0.73   1494440  61679268 174445632     43.26  26979044  37909196      1328   1743292   2794400     10704     34308    277188
04:07:59 AM 326032576 388912604   2857584      0.72   1494440  61679596 174385568     43.25  26979044  37892500       372   1726444   2794352     10704     34344    277188
04:08:04 AM 326070388 388950820   2819396      0.71   1494444  61679944 174418212     43.25  26979056  37906764      1364   1739952   2794376     10720     34432    277252
04:08:09 AM 326060076 388940768   2829520      0.72   1494448  61680288 174536164     43.28  26979052  37936336       352   1769572   2794216     10720     34536    277236
04:08:14 AM 326067408 388948704   2821792      0.71   1494448  61680768 174460976     43.26  26979064  37928388      1316   1760864   2794132     10704     34544    277300
04:08:19 AM 326044192 388925784   2844648      0.72   1494448  61681200 174473236     43.27  26979072  37937032       220   1768668   2794060     10704     34500    277348
04:08:24 AM 326040336 388922324   2847544      0.72   1494448  61681404 174451548     43.26  26979088  37927632       832   1759380   2794816     10528     34300    277348
04:08:29 AM 326073580 388956068   2814624      0.71   1494448  61682024 167890680     41.63  26979172  37879060       460   1710832   2793872     10704     33532    277300
04:08:34 AM 325986656 388869648   2901176      0.73   1494448  61682436 174403764     43.25  26979392  37906568       936   1737700   2793832     10880     34444    277300
04:08:39 AM 326014920 388898484   2872980      0.73   1494448  61683128 166952800     41.40  26979500  37820160        92   1650672   2793072     10704     33184    277252
04:08:44 AM 325960016 388843540   2928200      0.74   1494448  61683020 168573388     41.80  26979652  37867476       284   1698108   2792864     10704     33344    277268
04:08:49 AM 325946052 388829992   2941200      0.74   1494448  61683496 168460808     41.78  26979768  37825008      1496   1655576   2793352     10704     33256    277300
04:08:54 AM 325937084 388821404   2949856      0.75   1494448  61683820 168468752     41.78  26979784  37831532       812   1661604   2793340     10688     33352    277316
