Linux 5.15.0-87-generic (gl6) 	01/31/2024 	_x86_64_	(32 CPU)

01:36:43 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
07:23:39 AM  50571608 388645108   2152456      0.55   4017224 324173388  93918952     23.29 148150864 180996060       236    984296  13944464      8880     24272    302204
07:23:44 AM  50582116 388655844   2141492      0.54   4017224 324173624  94122084     23.34 148150920 180993208       456    981412  13944684      8880     24248    302204
07:23:49 AM  50574540 388648916   2148356      0.54   4017224 324174260  94023112     23.32 148150980 180996204       996    983748  13944760      8880     24284    302188
07:23:54 AM  50574704 388648912   2148212      0.54   4017224 324174096  94019892     23.32 148151032 180994528       432    982220  13944904      8880     24292    302172
07:23:59 AM  50562076 388636372   2160748      0.55   4017224 324174188  94090356     23.33 148151032 180997400       156    985084  13944904      8880     24328    302172
07:24:04 AM  50568220 388642616   2154492      0.55   4017224 324174292  94848164     23.52 148151032 180998400       192    985828  13944912      8880     24276    302172
07:24:09 AM  50577308 388651796   2145312      0.54   4017224 324174376  94127652     23.34 148151032 181000276       312    987792  13944920      8880     24348    302204
07:24:14 AM  50593012 388667744   2129468      0.54   4017224 324174624  94019616     23.32 148151088 180995936       456    983200  13944812      8880     24288    302220
07:24:19 AM  50580720 388655568   2141652      0.54   4017224 324174732  94134028     23.34 148151088 181003884       308    990988  13944812      8880     24324    302252
07:24:24 AM  50579680 388654628   2142556      0.54   4017224 324174836  94237440     23.37 148151088 181004208       188    991164  13944844      8880     24296    302204
07:24:29 AM  50591996 388667060   2130124      0.54   4017224 324174952  94145312     23.35 148151092 181010388       412    997560  13944844      8912     24476    302212
07:24:34 AM  50599888 388675080   2122108      0.54   4017224 324175076  94151844     23.35 148151088 181013040       160    999828  13944844      8880     24368    302156
07:24:39 AM  50605088 388680528   2116628      0.54   4017224 324175328  94246704     23.37 148151144 181008204       424    994784  13944872      8880     24352    302188
07:24:44 AM  50614104 388689648   2107500      0.53   4017224 324175432  94049476     23.32 148151140 181013624       144   1000124  13944880      8880     24396    302156
07:24:49 AM  50624608 388700272   2096876      0.53   4017224 324175552  94156596     23.35 148151144 181015988       292   1002308  13944880      8880     24368    302156
07:24:54 AM  50625936 388701700   2095448      0.53   4017224 324175652  94157088     23.35 148151144 181016556       172   1002808  13944880      8880     24368    302124
07:24:59 AM  50622748 388698764   2098308      0.53   4017224 324175908  94149204     23.35 148151200 181010500       568    996516  13944952      8880     24328    302140
07:25:04 AM  50621460 388697728   2099148      0.53   4017224 324176156  93915712     23.29 148151304 180996448       772    982448  13945152      8880     24160    302124
07:25:09 AM  50592004 388668516   2128360      0.54   4017224 324176400  94548732     23.45 148151312 181039592       312   1025276  13945152      8880     24440    302156
07:25:14 AM  50607976 388684572   2112296      0.53   4017224 324176484  94044904     23.32 148151312 181010392       120    995996  13945160      8880     24364    302140
07:25:19 AM  50603864 388680700   2116152      0.54   4017224 324176720  94350876     23.40 148151368 181008232       388    993628  13945180      8880     24380    302124
07:25:24 AM  50592444 388669432   2127092      0.54   4017224 324176884  93920260     23.29 148151420 181001896       316    987248  13945496      8880     24300    302140
07:25:29 AM  50573656 388650948   2145316      0.54   4017224 324177192  94236044     23.37 148151480 181001992       692    987056  13945752      8880     24316    302108
07:25:34 AM  50558576 388635996   2160280      0.55   4017224 324177308  94251124     23.37 148151480 181010820       164    995876  13945752      8880     24352    302108
07:25:39 AM  50572796 388650432   2145816      0.54   4017224 324177540  94148508     23.35 148151480 181011728       284    996460  13945764      8880     24360    302140
07:25:44 AM  50592396 388670848   2125380      0.54   4017224 324178348  93944116     23.30 148151484 181013112       532    997068  13945792      8880     24332    302156
07:25:49 AM  50578836 388656840   2139104      0.54   4017224 324177892  94448508     23.42 148151536 181005924       268    990408  13946084      8880     24356    302156
07:25:54 AM  50576788 388654892   2141048      0.54   4017224 324177996  93937240     23.30 148151536 181010092       124    994524  13946084      8864     24396    302108
07:25:59 AM  50557264 388635608   2160280      0.55   4017224 324178252  94442500     23.42 148151588 181039452       384   1023608  13946120      8864     24300    302108
07:26:04 AM  50570468 388648936   2146992      0.54   4017224 324178352  94149052     23.35 148151592 181014536        88    998524  13946104      8864     24404    302092
07:26:09 AM  50584472 388663180   2132884      0.54   4017224 324178604  94139460     23.35 148151648 181006892       504    990672  13945956      8864     24308    302060
07:26:14 AM  50575792 388654764   2141252      0.54   4017224 324178864  93700320     23.24 148151756 180993128       296    976860  13946008      8864     24244    302076
07:26:19 AM  50558476 388637664   2158348      0.55   4017224 324179084  94233260     23.37 148151760 181003288       252    986856  13946008      8864     24416    302108
07:26:24 AM  50556996 388636724   2159248      0.55   4017224 324179616  93830636     23.27 148151768 181008852       564    991820  13946056      8896     24448    302148
07:26:29 AM  50574840 388654516   2141572      0.54   4017224 324179536  94320268     23.39 148151872 180994400       312    977488  13945968      8864     24296    302124
07:26:34 AM  50550568 388630340   2165756      0.55   4017224 324179624  94326508     23.39 148151872 180999704        80    982660  13945968      8880     24284    302124
07:26:39 AM  50521660 388601508   2194580      0.56   4017224 324179708  94317892     23.39 148151872 181032208        84   1015256  13945968      8880     24320    302140
07:26:44 AM  50553780 388633728   2162364      0.55   4017224 324179804  94227928     23.37 148151872 181002456        60    985388  13945968      8848     24296    302124
07:26:49 AM  50564056 388644100   2151984      0.55   4017224 324179908  94027552     23.32 148151872 181006560       216    989236  13945968      8832     24300    302092
07:26:54 AM  50577388 388657684   2138336      0.54   4017224 324180152  94160928     23.35 148151928 181003596        96    986120  13946040      8832     24316    302108
07:26:59 AM  50567616 388648008   2148148      0.54   4017224 324180256  94231164     23.37 148151928 181006092       196    988548  13945896      8832     24300    302092
07:27:04 AM  50577620 388658124   2138040      0.54   4017224 324180360  94329488     23.39 148151928 181040152        56   1022524  13945896      8832     24400    302092
07:27:09 AM  50607868 388688484   2107680      0.53   4017224 324180472  94244276     23.37 148151928 181012272       184    994440  13945896      8832     24300    302108
07:27:14 AM  50630568 388711296   2085020      0.53   4017224 324180584  94144168     23.35 148151928 181014120         8    996284  13945744      8832     24316    302060
07:27:19 AM  50602208 388683064   2113256      0.54   4017224 324180708  94450960     23.42 148151928 181049864         0   1031876  13945744      8832     24356    302044
07:27:24 AM  50661448 388742544   2053932      0.52   4017224 324180952  94152292     23.35 148151988 181017972       472    999984  13945584      8864     24508    302084
07:27:29 AM  50656296 388737496   2058964      0.52   4017224 324181072  94293292     23.38 148151984 181021268       428   1002992  13945584      8864     24356    302076
07:27:34 AM  50654340 388735796   2060800      0.52   4017224 324181312  93943820     23.30 148152040 181016576       444    998164  13945464      8864     24340    302044
07:27:39 AM  50639548 388721236   2075640      0.53   4017224 324181548  93936484     23.29 148152092 181012112       584    993400  13945180      8864     24248    302028
07:27:44 AM  50625408 388707204   2089676      0.53   4017224 324181652  94144472     23.35 148152096 181013884       164    995104  13945180      8864     24296    302044
07:27:49 AM  50625244 388707260   2089672      0.53   4017224 324181872  94239680     23.37 148152152 181009520       568    990704  13945128      8864     24344    302044
07:27:54 AM  50612912 388695036   2101892      0.53   4017224 324181980  94041320     23.32 148152152 181014608       148    995636  13945132      8864     24372    302076
07:27:59 AM  50613124 388695356   2101560      0.53   4017224 324182096  93939952     23.30 148152152 181015420       304    996320  13945136      8864     24360    302060
07:28:04 AM  50629672 388712292   2084364      0.53   4017224 324182464  94230936     23.37 148152264 181002380       696    982944  13945416      8864     24256    302060
07:28:09 AM  50624800 388707672   2089200      0.53   4017224 324182696  94334756     23.39 148152320 181003484       584    983972  13945220      8864     24340    302076
07:28:14 AM  50615728 388698984   2097776      0.53   4017224 324183080  93909936     23.29 148152432 180995516       692    975700  13945332      8864     24276    302076
07:28:19 AM  50583244 388666588   2130168      0.54   4017224 324183172  94427708     23.42 148152432 180999308       276    979336  13945332      8864     24244    302060
07:28:24 AM  50595028 388678464   2118284      0.54   4017224 324183260  93921904     23.29 148152436 181003864       140    983892  13945344      8896     24444    302116
07:28:29 AM  50589464 388672996   2123740      0.54   4017224 324183368  94030028     23.32 148152432 181006728       308    986628  13945344      8864     24284    302108
07:28:34 AM  50566576 388650212   2146532      0.54   4017224 324183456  94330460     23.39 148152432 181038316       180   1018076  13945352      8864     24280    302124
07:28:39 AM  50593716 388677600   2119200      0.54   4017224 324183708  94440300     23.42 148152488 181007388       568    986976  13945292      8848     24296    302092
07:28:44 AM  50595876 388679880   2116920      0.54   4017224 324183828  94239524     23.37 148152492 181011576       136    990992  13945292      8848     24308    302108
07:28:49 AM  50600012 388684288   2112724      0.54   4017224 324184068  94234828     23.37 148152544 181008000       292    987272  13945112      8848     24324    302108
07:28:54 AM  50579156 388663556   2133460      0.54   4017224 324184188  94339632     23.39 148152544 181009760       136    988888  13945112      8848     24296    302124
07:28:59 AM  50612388 388696888   2100120      0.53   4017224 324184296  94141172     23.35 148152544 181014840       272    993940  13945112      8848     24400    302156
07:29:04 AM  50652604 388737468   2059860      0.52   4017224 324184656  94644076     23.47 148152656 181006096       668    984292  13944796      8848     24252    302124
07:29:09 AM  50623432 388708376   2088952      0.53   4017224 324184736  94545192     23.45 148152656 181010852       256    989556  13944796      8848     24284    302092
07:29:14 AM  50618868 388703880   2093444      0.53   4017224 324184808  94237080     23.37 148152656 181011936        92    990560  13944796      8848     24328    302108
07:29:19 AM  50618832 388703940   2093388      0.53   4017224 324184900  94242788     23.37 148152656 181014588       256    993072  13944796      8848     24328    302140
07:29:24 AM  50632672 388717876   2079436      0.53   4017224 324185012  94150088     23.35 148152660 181018672       372    997072  13944796      8896     24432    302132
07:29:29 AM  50644832 388730264   2066880      0.52   4017224 324185224  94243860     23.37 148152712 181013080       240    991344  13944980      8864     24292    302108
07:29:34 AM  50621848 388707396   2089752      0.53   4017224 324185336  94246096     23.37 148152712 181017284       108    995364  13944980      8864     24328    302124
07:29:39 AM  50627916 388713580   2083564      0.53   4017224 324185456  94188780     23.36 148152712 181021896       256    999948  13944980      8864     24312    302172
07:29:44 AM  50593484 388679628   2117664      0.54   4017224 324185940  94248992     23.37 148152716 181055328       476   1032980  13944828      8864     24372    302172
07:29:49 AM  50619944 388705968   2091176      0.53   4017224 324185812  94188512     23.36 148152768 181020280       104    997940  13944984      8864     24340    302156
07:29:54 AM  50618636 388704764   2092376      0.53   4017224 324185920  93747876     23.25 148152768 181024312       228   1001900  13944984      8864     24344    302140
07:29:59 AM  50600848 388687096   2110044      0.53   4017224 324186040  94255948     23.37 148152768 181057352       256   1034948  13944984      8864     24440    302124
07:30:04 AM  50637200 388723572   2073568      0.53   4017224 324186164  94273088     23.38 148152768 181028712       124   1006076  13944984      8864     24344    302108
07:30:09 AM  50636436 388722920   2074212      0.53   4017224 324186276  94067312     23.33 148152768 181029556       248   1006772  13944992      8864     24356    302140
07:30:14 AM  50635884 388722476   2074636      0.53   4017224 324186392  94274796     23.38 148152768 181031552       112   1008764  13945004      8864     24408    302172
07:30:19 AM  50626208 388713052   2084732      0.53   4017224 324186632  93933604     23.29 148152876 181014300       360    991344  13944344      8864     24180    302108
07:30:24 AM  50591824 388679052   2118980      0.54   4017224 324187024  94023100     23.32 148152988 181005856       100    982668  13944088      8864     24228    302060
07:30:29 AM  50572156 388659628   2138548      0.54   4017224 324187260  94118480     23.34 148153044 181004240        76    980808  13943952      8864     24152    302044
07:30:34 AM  50562456 388650276   2148044      0.54   4017224 324187616  94539160     23.44 148153104 181005756        72    981948  13943800      8864     24288    302076
07:30:39 AM  50555948 388643872   2154580      0.55   4017224 324187716  94316456     23.39 148153156 180999628       180    975756  13943672      8864     24144    302060
07:30:44 AM  50529008 388617132   2181340      0.55   4017224 324187912  94021316     23.32 148153152 181005184        48    981116  13943656      8864     24300    302092
07:30:49 AM  50524616 388612836   2185620      0.55   4017224 324188016  94129528     23.34 148153164 181010132       152    986068  13943664      8880     24384    302060
07:30:54 AM  50563576 388652024   2146324      0.54   4017224 324188244  94501952     23.44 148153216 181006504       440    982220  13943772      8912     24392    302060
07:30:59 AM  50525548 388614240   2184108      0.55   4017224 324188488  94221584     23.37 148153220 181040796       320   1016336  13943772      8880     24404    302060
07:31:04 AM  50560128 388649056   2149288      0.54   4017224 324188728  93914444     23.29 148153272 181005428       444    980852  13943772      8864     24284    302076
07:31:09 AM  50560972 388650032   2148320      0.54   4017224 324188852  93713184     23.24 148153272 181009612       164    984808  13943772      8864     24320    302076
07:31:14 AM  50574736 388663912   2134444      0.54   4017224 324188964  94645112     23.47 148153272 181012040       192    987032  13943772      8864     24260    302076
07:31:19 AM  50572696 388661980   2136368      0.54   4017224 324189080  94339564     23.39 148153272 181015736       324    990812  13943772      8864     24372    302044
07:31:24 AM  50591056 388680536   2117848      0.54   4017224 324189308  94643928     23.47 148153328 181012776       592    987620  13943704      8864     24360    302044
07:31:29 AM  50606464 388696092   2102328      0.53   4017224 324189420  94031312     23.32 148153328 181015540       340    990268  13943704      8864     24328    302028
07:31:34 AM  50636616 388726476   2071864      0.52   4017224 324189656  94435776     23.42 148153380 181011336       448    986492  13943780      8864     24304    302028
07:31:39 AM  50631148 388721132   2077212      0.53   4017224 324189776  93720088     23.24 148153384 181016064       296    990412  13943780      8864     24324    302012
07:31:44 AM  50634336 388724964   2073424      0.53   4017224 324190420  94227908     23.37 148153440 181012060       824    985956  13943736      8864     24324    301996
07:31:49 AM  50634044 388724628   2073964      0.53   4017224 324190376  94320104     23.39 148153552 181004540       424    978532  13943532      8864     24316    301964
07:31:54 AM  50612268 388702948   2095644      0.53   4017224 324190472  93915192     23.29 148153552 181009552       152    983436  13943532      8864     24292    301980
07:31:59 AM  50621544 388712316   2086280      0.53   4017224 324190560  94437520     23.42 148153552 181013392       284    987132  13943532      8864     24280    301964
07:32:04 AM  50622252 388713104   2085488      0.53   4017224 324190644  94338088     23.39 148153552 181017364       160    990524  13943532      8864     24324    301980
07:32:09 AM  50622552 388713516   2085076      0.53   4017224 324190756  94034268     23.32 148153552 181018208       276    991708  13943532      8880     24284    301980
07:32:14 AM  50622616 388713684   2084912      0.53   4017224 324190856  94138124     23.34 148153552 181019432       116    992812  13943532      8880     24300    301964
07:32:19 AM  50619360 388710544   2088048      0.53   4017224 324190976  94250976     23.37 148153556 181025248       136    998664  13943532      8912     24456    301988
07:32:24 AM  50619632 388710932   2087472      0.53   4017224 324191112  94329508     23.39 148153600 181013308       508    986592  13943700      8880     24224    301996
07:32:29 AM  50606480 388698040   2100404      0.53   4017224 324191348  94035344     23.32 148153608 181021100       300    994096  13943684      8864     24344    302044
07:32:34 AM  50618904 388710580   2087860      0.53   4017224 324191468  94248636     23.37 148153608 181025124       156    998072  13943684      8864     24388    302012
07:32:39 AM  50629716 388721512   2076928      0.53   4017224 324191588  94256776     23.37 148153608 181028124       276   1000904  13943684      8864     24340    301996
07:32:44 AM  50615336 388707388   2090952      0.53   4017224 324191844  94068768     23.33 148153664 181054380       148   1026960  13943784      8864     24340    302012
07:32:49 AM  50627860 388720156   2078112      0.53   4017224 324192092  93948060     23.30 148153720 181025988       400    998348  13943852      8864     24324    302060
07:32:54 AM  50610992 388703524   2094756      0.53   4017224 324192324  94252040     23.37 148153776 181024364       128    996700  13943844      8864     24384    302092
07:32:59 AM  50597404 388690568   2107764      0.53   4017224 324192968  94040964     23.32 148153832 181021812       652    993688  13943780      8864     24408    302076
07:33:04 AM  50578580 388671588   2126828      0.54   4017224 324192796  94034440     23.32 148153888 181016580       104    988384  13943712      8864     24292    302124
07:33:09 AM  50545828 388638928   2159476      0.55   4017224 324192896  94036360     23.32 148153888 181019116       248    990876  13943716      8864     24296    302124
07:33:14 AM  50552068 388645636   2152776      0.55   4017224 324193356  94028608     23.32 148153892 181052748       456   1024152  13943716      8864     24332    302124
07:33:19 AM  50609328 388702452   2096340      0.53   4017224 324192920  88119836     21.85 148153888 180977092       232    948800  13943328      8864     22944    302108
07:33:24 AM  50603212 388696448   2102320      0.53   4017224 324193028  88227688     21.88 148153888 180981204        96    952828  13943356      8864     23024    302156
07:33:29 AM  50576392 388669740   2129028      0.54   4017224 324193140  87808316     21.78 148153888 181011368       124    982852  13943356      8864     22992    302124
07:33:34 AM  50626916 388720772   2078420      0.53   4017224 324193648  88107576     21.85 148154056 180966560        76    937876  13942932      8864     23064    302108
07:33:39 AM  50594232 388688220   2110968      0.53   4017224 324193784  88120184     21.85 148154056 180977668       244    948816  13942932      8864     22984    302124
07:33:44 AM  50615780 388709996   2089172      0.53   4017224 324194008  88012800     21.83 148154112 180975476        88    946404  13942956      8864     23020    302108
07:33:49 AM  50610856 388705144   2094016      0.53   4017224 324194088  88117544     21.85 148154112 180976708       212    947508  13942956      8864     22964    302108
07:33:54 AM  50610856 388705236   2093932      0.53   4017224 324194172  88220676     21.88 148154112 180977508        80    948236  13942956      8864     22980    302108
07:33:59 AM  50621792 388716272   2082896      0.53   4017224 324194272  88120980     21.85 148154112 180981064       200    951720  13942956      8864     23012    302076
07:34:04 AM  50622052 388716632   2082536      0.53   4017224 324194372  88229100     21.88 148154112 180983388        56    953880  13942956      8864     23024    302060
07:34:09 AM  50624792 388719468   2079696      0.53   4017224 324194472  88023716     21.83 148154112 180983928        48    954380  13942956      8864     23008    302076
07:34:14 AM  50626304 388721100   2078072      0.53   4017224 324194584  88332768     21.91 148154112 180984328        40    954628  13942956      8864     23008    302060
07:34:19 AM  50655328 388750220   2048948      0.52   4017224 324194684  85089364     21.10 148154152 180969460       168    939668  13942956      8864     22788    302092
07:34:24 AM  50626380 388721544   2077616      0.53   4017224 324194964  88243728     21.88 148154168 180989412       532    959368  13942956      8864     23004    302092
07:34:29 AM  50617188 388712992   2086024      0.53   4017224 324195612  88031052     21.83 148154228 180986264      1012    955700  13943092      8864     23024    302044
07:34:34 AM  50597828 388693456   2105724      0.53   4017224 324195452  87995724     21.82 148154332 180988860       592    958552  13942912      8864     22824    301980
07:34:39 AM  50601236 388697072   2102100      0.53   4017224 324195664  88020908     21.83 148154336 180980108       300    949604  13942916      8864     23092    301948
07:34:44 AM  50605316 388701240   2097936      0.53   4017224 324195748  88124164     21.85 148154336 180979360       132    948680  13942916      8864     22972    301948
07:34:49 AM  50615120 388711572   2087596      0.53   4017224 324196284  88232168     21.88 148154340 180984104       764    952940  13942916      8864     22988    301948
07:34:54 AM  50608836 388705096   2093928      0.53   4017224 324196084  87913916     21.80 148154392 180978264       340    947364  13943068      8864     23020    301964
07:34:59 AM  50608712 388705072   2093956      0.53   4017224 324196180  88430148     21.93 148154392 180980548       300    949580  13943068      8864     23020    301964
07:35:04 AM  50601644 388698104   2100856      0.53   4017224 324196284  88121940     21.85 148154392 180981088       384    949936  13943132      8864     22984    301964
07:35:09 AM  50627008 388724936   2073800      0.53   4017224 324197752  84299508     20.91 148154448 180937880       564    905324  13943356      8848     22348    301948
07:35:14 AM  50629244 388726056   2072760      0.52   4017224 324196632  81931400     20.32 148154504 180935060       148    903648  13943280      8832     21636    301916
07:35:19 AM  50588288 388685204   2113584      0.54   4017224 324196748  82099836     20.36 148154508 180968928       292    937564  13943296      8864     21816    301924
07:35:24 AM  50645764 388742640   2056136      0.52   4017224 324196704  76192896     18.89 148154504 180896896       132    865428  13943312      8800     20320    301916
07:35:29 AM  50645716 388742688   2056052      0.52   4017224 324196796  75991256     18.84 148154508 180900264       324    868784  13943352      8832     20476    301940
07:35:34 AM  50654184 388751232   2047492      0.52   4017224 324196872  75885980     18.82 148154504 180899624       296    867948  13943368      8800     20380    301852
07:35:39 AM  50688220 388785364   2013356      0.51   4017224 324196972  76198376     18.90 148154504 180902428       284    870712  13943368      8800     20400    301852
07:35:44 AM  50672120 388769360   2029076      0.51   4017224 324197060  75985008     18.84 148154556 180897952       248    866216  13943660      8800     20216    301884
07:35:49 AM  50657800 388755252   2043168      0.52   4017224 324197288  76296212     18.92 148154560 180900736       256    868824  13943660      8800     20396    301884
07:35:54 AM  50668344 388765912   2032520      0.51   4017224 324197392  76094332     18.87 148154560 180902328       116    870292  13943660      8800     20404    301884
07:35:59 AM  50659792 388757584   2040700      0.52   4017224 324197616  75982884     18.84 148154616 180894796       252    862632  13943808      8800     20424    301900
07:36:04 AM  50634136 388732576   2065752      0.52   4017224 324198264  75774004     18.79 148154676 180896104       796    863332  13943764      8800     20364    301884
07:36:09 AM  50611400 388709620   2088616      0.53   4017224 324198048  75666660     18.76 148154728 180892548       268    860040  13943852      8800     20392    301884
07:36:14 AM  50604484 388702904   2095176      0.53   4017224 324198244  75766132     18.79 148154784 180889688       232    857084  13944012      8800     20428    301948
07:36:19 AM  50585192 388683812   2114180      0.54   4017224 324198460  75973504     18.84 148154788 180892096       300    859204  13944084      8832     20444    301964
07:36:24 AM  50598104 388696820   2101184      0.53   4017224 324198544  76185020     18.89 148154784 180894620       100    861704  13944084      8800     20372    301932
07:36:29 AM  50614212 388713020   2084992      0.53   4017224 324198628  75877116     18.82 148154784 180895108       248    861984  13944084      8800     20328    301916
07:36:34 AM  50647972 388746720   2051288      0.52   4017224 324198572  69754712     17.30 148154784 180852412        88    819312  13944084      8784     19024    301948
07:36:39 AM  50650876 388749716   2048292      0.52   4017224 324198664  70063932     17.37 148154784 180853400       232    820184  13944084      8784     19032    301964
07:36:44 AM  50664964 388763888   2034120      0.52   4017224 324198748  69758604     17.30 148154784 180854020        68    820756  13944084      8784     19032    301948
07:36:49 AM  50688840 388787860   2010136      0.51   4017224 324198856  69970388     17.35 148154784 180859024       240    825796  13944084      8768     19076    301948
07:36:54 AM  50701068 388800324   1997604      0.51   4017224 324199084  70066988     17.38 148154836 180854536       112    821132  13944160      8768     19060    301980
07:36:59 AM  50688728 388788076   2009856      0.51   4017224 324199172  70175008     17.40 148154840 180858564       216    825008  13944160      8768     19064    301948
07:37:04 AM  50676840 388776268   2021660      0.51   4017224 324199256  69873172     17.33 148154840 180861380        76    827664  13944160      8768     19032    301948
07:37:09 AM  50739108 388839128   1958804      0.50   4017224 324199844  60031408     14.89 148154844 180777116       572    742904  13944160      8736     17256    301932
07:37:14 AM  50716712 388816256   1981688      0.50   4017224 324199368  63744612     15.81 148154900 180812984        56    779376  13944148      8768     17828    301956
07:37:19 AM  50704940 388804548   1993392      0.50   4017224 324199436  63949272     15.86 148154896 180813548       180    779868  13944148      8736     17712    301996
07:37:24 AM  50734556 388834120   1963856      0.50   4017224 324199356  57625464     14.29 148154896 180772972        40    739220  13944148      8704     16416    301980
07:37:29 AM  50738192 388837820   1960160      0.50   4017224 324199416  57934660     14.37 148154896 180773180       188    739404  13944148      8704     16416    301932
07:37:34 AM  50739456 388839140   1958932      0.50   4017224 324199480  57832044     14.34 148154896 180774584        68    740768  13944048      8704     16452    301916
07:37:39 AM  50732352 388831964   1966372      0.50   4017224 324199408  51701372     12.82 148154896 180760116       200    726848  13943784      8672     15064    301916
07:37:44 AM  50724688 388824364   1973968      0.50   4017224 324199476  51906228     12.87 148154896 180795192        32    761396  13943784      8672     15172    301916
07:37:49 AM  50783484 388883252   1915088      0.49   4017224 324199560  51938956     12.88 148154896 180740300       148    706316  13943784      8672     15116    301948
07:37:54 AM  50784748 388884596   1913732      0.48   4017224 324199652  51938956     12.88 148154896 180740212         8    706180  13943784      8672     15100    301948
07:37:59 AM  50820544 388920336   1878008      0.48   4017224 324199580  45497392     11.28 148154896 180699908       140    665912  13943784      8640     13792    301964
07:38:04 AM  50859340 388959040   1839388      0.47   4017224 324199496  39694672      9.84 148154896 180653908        84    620024  13943692      8608     12488    301948
07:38:09 AM  50868064 388967828   1830604      0.46   4017224 324199556  39694844      9.84 148154896 180654256       256    620380  13943692      8608     12496    301948
07:38:14 AM  50868020 388967828   1830604      0.46   4017224 324199600  39591884      9.82 148154900 180654300       324    620336  13943692      8624     12528    301948
07:38:19 AM  50868024 388967888   1830532      0.46   4017224 324199668  39901104      9.89 148154896 180654684       236    620688  13943692      8608     12500    301900
07:38:24 AM  50869032 388968956   1829456      0.46   4017224 324199736  39798144      9.87 148154896 180654896        96    620832  13943692      8608     12496    301884
07:38:29 AM  50926836 389028192   1770420      0.45   4017224 324201144  32160572      7.98 148154900 180576092       596    540620  13943516      8560     11376    301852
07:38:34 AM  50988464 389088184   1711448      0.43   4017224 324199516  21417176      5.31 148154952 180513532       324    479668  13942488      8480      8464    301820
07:38:39 AM  50976496 389076244   1723388      0.44   4017224 324199544  21315332      5.29 148154952 180515820       188    481992  13942488      8480      8492    301804
07:38:44 AM  50987188 389086968   1712668      0.43   4017224 324199572  21526512      5.34 148154952 180517932        44    484016  13942488      8480      8484    301820
07:38:49 AM  50988200 389088008   1711624      0.43   4017224 324199604  21423552      5.31 148154952 180518052       204    484084  13942488      8480      8480    301836
07:38:54 AM  50989312 389089152   1710552      0.43   4017224 324199636  21320932      5.29 148154952 180518656        84    484676  13942416      8480      8492    301868
07:38:59 AM  50990944 389090828   1708884      0.43   4017224 324199672  21321116      5.29 148154952 180518900       196    484856  13942416      8480      8488    301852
07:39:04 AM  50991316 389091232   1708472      0.43   4017224 324199712  21424076      5.31 148154952 180519052        80    485020  13942416      8480      8500    301852
07:39:09 AM  50993084 389093052   1706652      0.43   4017224 324199764  21425296      5.31 148154956 180519448       208    485360  13942416      8480      8504    301884
07:39:14 AM  51028592 389128456   1671384      0.42   4017224 324199672  15407732      3.82 148154952 180478300       240    444376  13942268      8496      7308    301860
07:39:19 AM  51030488 389130392   1669464      0.42   4017224 324199696  15403328      3.82 148154952 180476084        76    442020  13942268      8464      7168    301868
07:39:24 AM  51080668 389180444   1619436      0.41   4017224 324199572   9380916      2.33 148154952 180431028        36    397128  13942240      8432      5832    301836
07:39:29 AM  51080952 389180748   1619140      0.41   4017224 324199584   9278272      2.30 148154952 180431300       168    397332  13942240      8432      5832    301836
07:39:34 AM  51081716 389181516   1618364      0.41   4017224 324199596   9278272      2.30 148154952 180431296        48    397332  13942240      8432      5836    301820
07:39:39 AM  51081744 389181556   1618324      0.41   4017224 324199608   9278272      2.30 148154952 180431308       172    397332  13942240      8432      5832    301820
07:39:44 AM  51082752 389182580   1617308      0.41   4017224 324199616   9278272      2.30 148154952 180431324        20    397332  13942240      8432      5836    301804
07:39:49 AM  51076372 389176216   1623664      0.41   4017224 324199640   9282380      2.30 148154952 180433116       172    399108  13942240      8432      5840    301804
07:39:54 AM  51077388 389177252   1622628      0.41   4017224 324199660   9385340      2.33 148154952 180433208        28    399172  13942240      8432      5848    301804
07:39:59 AM  51078340 389178220   1621664      0.41   4017224 324199672   9385340      2.33 148154952 180433396        20    399352  13942240      8432      5856    301820
07:40:04 AM  51078760 389178656   1621228      0.41   4017224 324199688   9282380      2.30 148154952 180433232        36    399172  13942240      8432      5848    301820
07:40:09 AM  51079688 389179600   1620312      0.41   4017224 324199712   9385340      2.33 148154952 180433364       180    399316  13942204      8432      5860    301836
07:40:14 AM  51080696 389180632   1619292      0.41   4017224 324199724   9385340      2.33 148154952 180433272        40    399172  13942204      8432      5844    301820
07:40:19 AM  51079840 389179752   1620128      0.41   4017224 324199744   9282524      2.30 148154932 180433656       276    399572  13942204      8432      5856    301820
07:40:24 AM  51081020 389180988   1618932      0.41   4017224 324199760   9282524      2.30 148154952 180433436        60    399304  13942204      8432      5848    301836
07:40:29 AM  51110004 389211464   1588388      0.40   4017224 324201408   3260352      0.81 148154952 180388452       164    352828  13942116      8400      4524    301804
07:40:34 AM  50957420 389059172   1737056      0.44   4017224 324201512  40113856      9.95 148227136 180550532        24    586952  13945928      8656     15852    302012
07:40:39 AM  50945948 389048016   1748208      0.44   4017224 324201760  40113856      9.95 148227372 180555692       172    592292  13946000      8656     15912    301996
07:40:44 AM  50922988 389025312   1770952      0.45   4017224 324201984  40113856      9.95 148227600 180557592       172    593924  13945992      8656     15916    301964
