Linux 5.15.0-91-generic (gl5) 	01/19/2024 	_x86_64_	(32 CPU)

11:34:57 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
11:45:52 AM 383349080 389778372   2181020      0.55   1213596   6797004  98151092     24.34   3699760   5515884       476   1233500   1317848     10400     22044    268112
11:45:57 AM 383357084 389786828   2172808      0.55   1213608   6797368  88679708     21.99   3700228   5408088      2492   1126124   1317680     10400     20432    268000
11:46:02 AM 383178648 389608864   2351348      0.60   1213612   6797792  98032184     24.31   3700488   5463484       260   1180960   1317148     10400     21748    268032
11:46:07 AM 383189316 389619684   2340684      0.59   1213616   6797960  98006532     24.30   3700568   5456964      1692   1174672   1316972     10400     21808    268160
11:46:12 AM 383179860 389610496   2350020      0.60   1213620   6798228  98017808     24.31   3700628   5466856       344   1184180   1316820     10416     21820    268120
11:46:17 AM 383194880 389625956   2334288      0.59   1213624   6798684  98037288     24.31   3700636   5476684      1684   1193708   1317072     10448     21908    268168
11:46:22 AM 383266728 389698144   2262140      0.57   1213632   6798976  98066184     24.32   3700652   5489308       640   1205836   1317072     10432     21924    268128
11:46:27 AM 383287204 389718820   2241204      0.57   1213632   6799252  98083272     24.32   3700660   5497236      1612   1213876   1317256     10480     22128    268192
11:46:32 AM 383302456 389734396   2225856      0.56   1213640   6799484  98077948     24.32   3700664   5496576       432   1212388   1317112     10416     21888    268144
11:46:37 AM 383320240 389752468   2207624      0.56   1213648   6799852  98102868     24.33   3700664   5506312      1456   1222164   1317184     10416     21996    268160
11:46:42 AM 383346300 389778860   2181352      0.55   1213648   6800172  98145768     24.34   3700680   5528016       680   1243532   1317076     10448     22240    268192
11:46:47 AM 383354708 389787556   2172548      0.55   1213652   6800544  98147272     24.34   3700672   5529492      1592   1244632   1317096     10400     22024    268160
11:46:52 AM 383355156 389788448   2171336      0.55   1213660   6801040  98134288     24.34   3700724   5525396       620   1239956   1317356     10368     22000    268064
11:46:57 AM 383326640 389760356   2199080      0.56   1213660   6801456  98098796     24.33   3700816   5511980      1876   1226188   1317712     10368     21840    268112
11:47:02 AM 383225160 389659568   2299932      0.58   1213664   6802084  98240032     24.36   3701032   5553460       916   1267280   1317708     10416     21904    268016
11:47:07 AM 383221740 389656060   2304448      0.58   1213668   6801936  98015516     24.31   3701228   5464132      1736   1177976   1316756     10512     21760    268128
11:47:12 AM 383212428 389647076   2313616      0.59   1213680   6802272  98013396     24.31   3701300   5464876       320   1179040   1316552     10368     21764    268080
11:47:17 AM 383194436 389629392   2331376      0.59   1213688   6802548  98114336     24.33   3701336   5504756       624   1218568   1316500     10400     21952    268088
11:47:22 AM 383265520 389700764   2259780      0.57   1213696   6802868  98046032     24.31   3701356   5484536      1804   1197568   1316684     10384     21860    268032
11:47:27 AM 383301416 389736904   2223632      0.56   1213696   6803144  98073900     24.32   3701364   5495724       756   1208976   1316660     10384     21972    268040
11:47:32 AM 383323460 389759348   2200644      0.56   1213700   6803496  98085952     24.32   3701388   5502236      1712   1215156   1317248     10416     22128    268064
11:47:37 AM 383321248 389757380   2202656      0.56   1213708   6803712  98091916     24.33   3701392   5506252       780   1218864   1317224     10384     22076    268072
11:47:42 AM 383318244 389754756   2205184      0.56   1213720   6804132  98121352     24.33   3701396   5518976      1668   1231556   1317268     10352     21972    268096
11:47:47 AM 383277608 389714448   2245480      0.57   1213724   6804436  98230524     24.36   3701404   5558728       480   1270684   1317300     10304     21948    268112
11:47:52 AM 383303672 389740812   2219124      0.56   1213732   6804792  98155012     24.34   3701412   5534832      1448   1246412   1317228     10352     22040    268160
11:47:57 AM 383309640 389747116   2212752      0.56   1213740   6805108  98138820     24.34   3701444   5529980       840   1241244   1317308     10384     21960    268128
11:48:02 AM 383279400 389717412   2242188      0.57   1213748   6805516  98068904     24.32   3701652   5498096      2296   1209184   1317696     10368     21360    268032
11:48:07 AM 383245340 389683804   2275800      0.58   1213756   6805908  98029508     24.31   3701868   5478532      2180   1189492   1317744     10400     21704    268040
11:48:12 AM 383190060 389628816   2330916      0.59   1213760   6806136  98008736     24.30   3702016   5463284      3512   1174204   1317676     10400     21704    268152
11:48:17 AM 383202396 389641416   2318444      0.59   1213772   6806392  98016540     24.31   3702060   5470308       424   1180944   1317544     10368     21792    268112
11:48:22 AM 383231356 389670928   2288776      0.58   1213772   6806796  98028248     24.31   3702056   5478176      1628   1188284   1317848     10384     21820    268128
11:48:27 AM 383276532 389716384   2243288      0.57   1213780   6807100  98056216     24.32   3702120   5492564       508   1202644   1317848     10448     22072    268176
11:48:32 AM 383279416 389719656   2239792      0.57   1213784   6807500  98071000     24.32   3702100   5499156      1356   1208736   1318056     10400     21940    268096
11:48:37 AM 383287540 389728060   2231428      0.57   1213788   6807732  98094524     24.33   3702124   5509836       312   1219008   1318060     10384     21920    268088
11:48:42 AM 383280804 389721596   2237736      0.57   1213796   6807980  98099928     24.33   3702120   5513484      1408   1222476   1318232     10384     21940    268112
11:48:47 AM 383277496 389718576   2240968      0.57   1213796   6808240  98125116     24.33   3702132   5522616       268   1231160   1318048     10368     21984    268080
11:48:52 AM 383279444 389720744   2238712      0.57   1213796   6808556  98189296     24.35   3702120   5534216       332   1242752   1318040     10400     22028    268192
11:48:57 AM 383318716 389760864   2198308      0.56   1213804   6809272  94419452     23.41   3702216   5493976      1688   1201716   1318448     10384     21364    268144
11:49:02 AM 383258556 389700696   2258668      0.57   1213808   6809372  98145508     24.34   3702260   5531512       512   1239344   1318144     10384     22152    268120
11:49:07 AM 383255892 389698700   2260600      0.57   1213816   6809820  98089060     24.32   3702416   5509056      1104   1216468   1318420     10400     22016    268080
11:49:12 AM 383256428 389699460   2260008      0.57   1213820   6810100  98041056     24.31   3702548   5488536      1040   1196048   1318192     10384     21836    268080
11:49:17 AM 383251504 389694924   2264728      0.57   1213820   6810268  95265396     23.62   3702692   5499096      1168   1206264   1318228     10400     21288    268072
11:49:22 AM 383246136 389689908   2270004      0.57   1213824   6810624  98027236     24.31   3702768   5477324       340   1184924   1317960     10352     21756    268048
11:49:27 AM 383283300 389727464   2232252      0.57   1213832   6811012  98047288     24.31   3702808   5490004      1092   1196636   1318152     10416     22044    268104
11:49:32 AM 383283444 389727812   2231860      0.57   1213840   6811292  98055436     24.32   3702824   5495692       368   1202188   1318112     10416     22100    268120
11:49:37 AM 383290384 389735128   2224500      0.56   1213848   6811568  98074692     24.32   3702844   5504216       872   1210052   1318248     10384     21908    268080
11:49:42 AM 383306656 389751624   2207936      0.56   1213860   6811832  98097260     24.33   3702864   5516364       284   1222128   1318264     10400     22092    268048
11:49:47 AM 383293140 389738536   2220976      0.56   1213868   6812216  98127260     24.33   3702872   5531044       960   1236400   1318348     10512     22400    268216
11:49:52 AM 383298380 389743916   2215508      0.56   1213872   6812476  98121684     24.33   3702872   5529084       596   1234496   1318312     10464     22156    268080
11:49:57 AM 383295080 389741220   2218512      0.56   1213872   6812936  98141124     24.34   3702872   5538852      1204   1243292   1318148     10400     22044    268112
11:50:02 AM 383299544 389745912   2213940      0.56   1213880   6813272  98127020     24.33   3702956   5533376       736   1237868   1317912     10384     22004    268048
11:50:07 AM 383294684 389741492   2218616      0.56   1213884   6813492  92237676     22.87   3703036   5483340      1172   1187312   1317872     10368     20968    268048
11:50:12 AM 383288036 389735312   2224928      0.56   1213892   6814052  89392868     22.17   3703100   5451408       664   1155332   1317640     10368     20416    268040
11:50:17 AM 383299412 389746712   2213292      0.56   1213896   6814048  92186440     22.86   3703232   5456556      1188   1160428   1317900     10384     20432    268048
11:50:22 AM 383262772 389710460   2249188      0.57   1213908   6814412  89344768     22.16   3703400   5445756      1088   1149460   1318268     10400     20788    268008
11:50:27 AM 383250660 389698736   2261328      0.57   1213912   6814688  92171032     22.86   3703476   5448260      1208   1151824   1317960     10352     20956    268104
11:50:32 AM 383265284 389713648   2246488      0.57   1213916   6815040  92175120     22.86   3703500   5452096       204   1155400   1317820     10352     20916    268048
11:50:37 AM 383305704 389754344   2206104      0.56   1213920   6815296  92187524     22.86   3703508   5460080       604   1162700   1317524     10640     20880    268032
11:50:42 AM 383335492 389784332   2175884      0.55   1213928   6815552  92209028     22.87   3703532   5469912      1404   1172668   1317692     10368     21028    268040
