Linux 5.15.30-2-pve (superserver2) 	01/31/2024 	_x86_64_	(32 CPU)

02:08:32 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
02:23:37 AM 311030448 387987596   3635336      0.92    858372  76215872 170765032     42.35  50966024  28069420       228   2127820   3133756     10720     37628    863408
02:23:42 AM 311010272 387968128   3654956      0.93    858372  76216480 167949096     41.65  50966072  28050016       332   2107540   3133704     10720     37544    863392
02:23:47 AM 310986244 387944144   3679080      0.93    858372  76216604 170757680     42.34  50966180  28063076       380   2120824   3133484     10704     37616    863424
02:23:52 AM 311022296 387980468   3642424      0.92    858372  76216760 167908576     41.64  50966312  28039516       300   2097712   3133932     10704     37236    863408
02:23:57 AM 310993524 387952076   3671172      0.93    858372  76217148 170704172     42.33  50966460  28038688       116   2096116   3133568     10688     37448    863440
02:24:02 AM 310990324 387949472   3674176      0.93    858372  76217692 166999032     41.41  50966460  28009388       316   2065876   3133220     10736     37204    863480
02:24:07 AM 311011844 387970960   3652496      0.92    858372  76217728 170726224     42.34  50966504  28050584       336   2107928   3133344     10704     37496    863488
02:24:12 AM 310993228 387952748   3670928      0.93    858372  76218064 170822360     42.36  50966632  28084356       220   2140728   3133192     10720     37812    863504
02:24:17 AM 311022536 387982208   3641176      0.92    858372  76218344 170736180     42.34  50966612  28058056       508   2114668   3133356     10704     37512    863488
02:24:22 AM 311041340 388001468   3622020      0.92    858372  76218688 170761440     42.34  50966620  28070072       192   2125788   3133364     10704     37568    863472
02:24:27 AM 311082920 388043240   3580052      0.91    858372  76218988 170786148     42.35  50966616  28082308         0   2138240   3133452     10720     37656    863472
02:24:32 AM 311114116 388074812   3548440      0.90    858372  76219316 170804600     42.36  50966624  28091872        12   2147188   3133540     10704     37660    863456
02:24:37 AM 311111920 388073176   3550212      0.90    858372  76219944 170808776     42.36  50966632  28094864       508   2149644   3133336     10688     37436    863456
02:24:42 AM 311103860 388065152   3558224      0.90    858372  76220028 171026988     42.41  50966700  28095424       600   2150316   3133300     10720     37920    863424
02:24:47 AM 311105576 388067508   3556412      0.90    858372  76220604 170789752     42.35  50966740  28086148       472   2140544   3132820     10688     37348    863424
02:24:52 AM 311070852 388032860   3591208      0.91    858372  76220676 170812768     42.36  50966836  28093488       664   2147960   3132676     10704     37580    863424
02:24:57 AM 311066700 388029032   3594872      0.91    858372  76220972 170785212     42.35  50966908  28085816       688   2139788   3132868     10704     37312    863456
