Linux 5.15.0-91-generic (gl5) 	01/19/2024 	_x86_64_	(32 CPU)

04:41:29 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:57:44 PM 379779968 389200056   2744516      0.70   1236064   9684604 168434448     41.77   4272908   8262664      1460   1643900   1413396     10720     33744    268804
04:57:49 PM 379826260 389246652   2698036      0.68   1236072   9684912 168454676     41.77   4272928   8273760       484   1654568   1413268     10720     33772    268804
04:57:54 PM 379837396 389258176   2686568      0.68   1236076   9685292 168559152     41.80   4272948   8313112      1428   1693564   1413216     10672     33740    268788
04:57:59 PM 379889584 389310796   2633876      0.67   1236084   9685768 168499960     41.79   4272952   8296832       496   1677000   1413236     10720     33900    268820
04:58:04 PM 379903084 389324792   2619820      0.66   1236084   9686228 168516436     41.79   4272964   8303640      1384   1683104   1413332     10704     33896    268820
04:58:09 PM 379866272 389288320   2656412      0.67   1236092   9686548 168619120     41.82   4273012   8342480       464   1722016   1413224     10688     33944    268788
04:58:14 PM 379882100 389304448   2640224      0.67   1236092   9686908 168553060     41.80   4273012   8321412      1432   1700308   1413224     10688     33976    268772
04:58:19 PM 379879604 389302180   2642720      0.67   1236096   9687136 168548636     41.80   4273028   8321304       264   1699868   1412992     10688     33536    268724
04:58:24 PM 379867880 389291100   2653868      0.67   1236104   9687728 168571976     41.80   4273060   8331484       136   1709068   1412968     10784     33984    268724
04:58:29 PM 379893356 389317000   2627692      0.67   1236108   9688240 165692508     41.09   4273144   8292960      1012   1670236   1413152     10688     32696    268724
04:58:34 PM 379827508 389251600   2693472      0.68   1236112   9688604 165789080     41.11   4273260   8324140       748   1701516   1412852     10688     33472    268772
04:58:39 PM 379808992 389233536   2711252      0.69   1236116   9689040 168577268     41.80   4273480   8319620      1740   1696936   1413148     10720     33872    268692
04:58:44 PM 379804940 389229860   2715132      0.69   1236116   9689376 168479672     41.78   4273556   8287960       640   1664788   1412984     10672     33820    268660
04:58:49 PM 379749060 389174192   2770236      0.70   1236120   9689556 168460304     41.78   4273600   8279332      1488   1656112   1413576     10672     33532    268756
04:58:54 PM 379739740 389165548   2779132      0.70   1236128   9690124 168431920     41.77   4273800   8268160       540   1644580   1413424     10672     33572    268772
04:58:59 PM 379721068 389147224   2797392      0.71   1236140   9690496 168517788     41.79   4273868   8298244      1524   1674324   1413452     10624     33708    268820
04:59:04 PM 379752228 389178760   2765980      0.70   1236144   9690784 168408196     41.76   4274000   8259316       616   1635284   1413412     10640     33352    268772
04:59:09 PM 379826596 389253408   2690600      0.68   1236148   9691164 168422588     41.77   4274056   8262572      1512   1638228   1414040     10672     33936    268724
04:59:14 PM 379822952 389250220   2694168      0.68   1236148   9691620 168454344     41.77   4274112   8276508       420   1651600   1413660     10672     33964    268764
04:59:19 PM 379787044 389214592   2729920      0.69   1236148   9691916 168452344     41.77   4274144   8276044      1324   1650980   1413520     10640     33732    268692
04:59:24 PM 379802860 389230752   2713928      0.69   1236152   9692208 168468736     41.78   4274164   8285268       312   1659828   1413400     10640     33744    268708
04:59:29 PM 379821468 389249724   2694800      0.68   1236160   9692664 168490048     41.78   4274176   8295180      1308   1669552   1413456     10640     33920    268676
04:59:34 PM 379824808 389253504   2691176      0.68   1236168   9693004 168605484     41.81   4274192   8338640       284   1712484   1413392     10608     33912    268740
04:59:39 PM 379886120 389315100   2629376      0.67   1236168   9693348 162672076     40.34   4274188   8279128      1152   1652956   1413536     10560     32904    268756
04:59:44 PM 379880184 389309552   2635048      0.67   1236172   9693688 162680772     40.34   4274200   8284744       164   1657668   1413456     10640     33028    268804
04:59:49 PM 379873304 389303132   2641268      0.67   1236172   9694192 162696256     40.35   4274200   8292796      1172   1665492   1413612     10608     33032    268884
04:59:54 PM 379991624 389421520   2523764      0.64   1236180   9694180 145098500     35.98   4274212   8179244       436   1551768   1412800     10512     30060    268740
04:59:59 PM 380074240 389504080   2441820      0.62   1236184   9694180 127484736     31.61   4274208   8058612      1304   1431192   1412124     10416     27068    268660
05:00:04 PM 380135772 389566172   2380348      0.60   1236184   9694664 115755576     28.71   4274224   7985708         0   1357600   1411580     10336     25080    268580
05:00:09 PM 380267020 389696928   2249784      0.57   1236192   9694272  92272236     22.88   4274228   7824416      1136   1196328   1411280     10368     21088    268452
05:00:14 PM 380461476 389892256   2054900      0.52   1236196   9694988  70938044     17.59   4274236   7666720      1652   1038152   1410988     10160     17796    268356
05:00:19 PM 380568788 389998600   1949576      0.49   1236200   9694112  51169744     12.69   4274236   7540540       772    912944   1409872     10000     14064    268196
05:00:24 PM 380716396 390146144   1803280      0.46   1236208   9693824  21810588      5.41   4274252   7336760      1448    709264   1408840      9872      9056    268116
05:00:29 PM 380798264 390227888   1722140      0.44   1236216   9693676  10065008      2.50   4274252   7254360       392    627124   1408252      9808      7044    268068
05:00:34 PM 380795796 390225692   1724616      0.44   1236228   9693848  10065008      2.50   4274272   7254640      1488    627164   1408060      9808      7040    268068
05:00:39 PM 380782792 390213544   1729660      0.44   1236240   9694512  66541564     16.50   4292100   7332648       324    722660   1415344     10256     16408    268468
05:00:44 PM 380696372 390127572   1815640      0.46   1236252   9694820  66541564     16.50   4292404   7452160       812    841780   1415464     10272     17420    268500
05:00:49 PM 380675544 390107132   1836436      0.47   1236252   9695148  64391572     15.97   4292768   7446184       276    835880   1415168     10288     17084    268516
05:00:54 PM 380772264 390204084   1745480      0.44   1236256   9695208   4191796      1.04   4292852   7195476      1352    585100   1409340      9824      6040    268180
05:00:59 PM 380771176 390202924   1746656      0.44   1236256   9695132   4191796      1.04   4292852   7195368       244    585096   1409328      9824      6040    268132
05:01:04 PM 380769580 390203472   1746232      0.44   1236260   9697084   4192308      1.04   4292856   7197836       712    585608   1409392      9824      6040    268068
05:01:09 PM 380770448 390206388   1743336      0.44   1236272   9699084   4192308      1.04   4292856   7199796       212    585628   1409408      9824      6072    268036
05:01:14 PM 380776252 390214876   1734868      0.44   1236276   9701500   4192308      1.04   4292876   7202264      1168    585612   1409652      9808      6048    268100
05:01:19 PM 379902912 389347764   2595012      0.66   1236284   9707584 174138816     43.18   4293828   8217188      5940   1595656   1416756     10736     34388    268756
05:01:24 PM 380107584 389558912   2383756      0.60   1236292   9713920 143368832     35.55   4294032   8010448      3772   1383084   1416996     10592     29804    268676
05:01:29 PM 379990032 389442048   2502428      0.63   1236300   9714612 163010656     40.42   4294720   8137180      4476   1509472   1415176     10656     30960    268628
05:01:34 PM 380021656 389479884   2464128      0.62   1236304   9720780 159276224     39.50   4295064   8121920      9240   1488604   1415680     10720     31960    268708
05:01:39 PM 380376616 389836152   2108796      0.53   1236304   9722148 110863160     27.49   4295432   7740004      2568   1105492   1414684     10528     24056    268676
05:01:44 PM 379968588 389432320   2512564      0.64   1236308   9726200 166706612     41.34   4296140   8190104      7944   1552180   1414888     10672     32968    268772
05:01:49 PM 380137532 389607220   2338728      0.59   1236320   9732120 132251212     32.80   4296608   7959880      5604   1316672   1413848     10592     28376    268612
05:01:54 PM 379995536 389466272   2479668      0.63   1236320   9733112 152578980     37.84   4297184   8114548      4420   1470828   1413912     10848     30348    268804
05:01:59 PM 379916560 389391436   2552568      0.65   1236324   9737208 162587208     40.32   4297692   8208960      6732   1561636   1415888     10688     32648    268708
05:02:04 PM 380081820 389561348   2383400      0.60   1236324   9741800 144055236     35.72   4298340   8057312      5516   1406160   1415204     10640     29916    268628
05:02:09 PM 379941160 389425248   2518900      0.64   1236328   9746320 158001640     39.18   4298932   8168568      7956   1513348   1415840     10672     31276    268644
05:02:14 PM 380335236 389823832   2121932      0.54   1236328   9750912 104971512     26.03   4299352   7794880      4484   1135528   1414140     10432     23560    268468
05:02:19 PM 380774724 390260340   1688812      0.43   1236340   9747936   4192308      1.04   4299372   7242364      1440    585800   1410736      9792      6048    268068
05:02:24 PM 380588120 390074716   1867796      0.47   1236344   9748784  66556924     16.51   4317332   7492780       296    853232   1417504     10256     17416    268548
05:02:29 PM 380035588 389522668   2419984      0.61   1236356   9749204  66556924     16.51   4317624   8113780      1344   1474232   1417416     10256     17412    268468
05:02:34 PM 380021252 389508656   2434240      0.62   1236360   9749464  64406420     15.97   4317852   8084288       304   1444596   1417232     10224     16988    268468
05:02:39 PM 380824600 390312080   1637184      0.41   1236368   9749488   4192308      1.04   4317948   7225392      1324    585816   1410908      9776      6048    268068
05:02:44 PM 380824948 390312700   1636592      0.41   1236368   9749764   4194088      1.04   4317948   7227036       256    587180   1410876      9776      6048    268068
05:02:49 PM 380812764 390301752   1647796      0.42   1236372   9750964   4211328      1.04   4318004   7244988      1200    604012   1410652      9760      6088    268036
05:02:54 PM 380806584 390296864   1652948      0.42   1236384   9752212   4216672      1.05   4318048   7251572       208    609416   1410420      9776      6100    268052
